,0
422,2691565306
423,2690516741
424,2693269255
425,2691827465
426,2694055693
427,2689599246
428,2685929231
429,2624456461
430,2689992470
431,2691303190
432,2691434264
433,2691827481
434,2689861402
435,2689206040
436,2692744996
437,2690647846
438,2687764272
439,2691172145
440,2687108913
441,2691827518
442,2691172168
443,2691565389
444,2688943951
445,2693400405
446,2691827544
447,2645690202
448,2689206108
449,2683045725
450,2691696492
451,2691303284
452,2691172218
453,2691696506
454,2693007227
455,2691434375
456,2693662600
457,2681997194
458,2691958667
459,2691958671
460,2688288663
461,2692089752
462,2665482137
463,2693400472
464,2692876190
465,2691434399
466,2638481313
467,2691958703
468,2680555454
469,2693269440
470,2693138368
471,2691827650
472,2691827652
473,2694055878
474,2632714184
475,2690648012
476,2693400530
477,2691958739
478,2689599468
479,2689861615
480,2693007353
481,2691172348
482,2671118346
483,2690385932
484,2690385951
485,2632189986
486,2690648103
487,2694055980
488,2690385968
489,2691303473
490,2691827761
491,2690123827
492,2690517044
493,2691172407
494,2689075259
495,2686847044
496,2690385993
497,2690254922
498,2694056009
499,2690123852
500,2690254924
501,2690254929
502,2682914914
503,2693531747
504,2694842481
505,2690254962
506,2691303542
507,2692745334
508,2690254973
509,2636122238
510,2691827844
511,2689861767
512,2691565704
513,2691434633
514,2691565703
515,2691565710
516,2692876430
517,2693531795
518,2691958932
519,2691303576
520,2693007514
521,2691434651
522,2693007537
523,2689075384
524,2690255034
525,2687764668
526,2682521794
527,2689992899
528,2691958985
529,2691434703
530,2690386133
531,2691172567
532,2691827928
533,2693269719
534,2691696859
535,2693531867
536,2693531874
537,2688026863
538,2691565808
539,2686191866
540,2694580474
541,2691434750
542,2691827968
543,2689992961
544,2691303681
545,2692090114
546,2694711557
547,2691303696
548,2691434780
549,2694711581
550,2691434786
551,2649753894
552,2691172652
553,2691696944
554,2691696945
555,2692745522
556,2689993014
557,2693138746
558,2691959099
559,2690517312
560,2682784068
561,2690386251
562,2665351505
563,2694056279
564,2691959133
565,2689993053
566,2691303780
567,2693400933
568,2681604462
569,2693269882
570,2690517373
571,2629568894
572,2691172746
573,2690648459
574,2693532044
575,2691434893
576,2691565965
577,2691959184
578,2689862039
579,2690517403
580,2688289179
581,2694580636
582,2684225950
583,2691172770
584,2690648489
585,2691697065
586,2691172792
587,2690255291
588,2691566013
589,2694318528
590,2688944586
591,2691434954
592,2689206734
593,2691434962
594,2690648533
595,2689337813
596,2691959254
597,2689206746
598,2684619233
599,2690648546
600,2689075691
601,2691172843
602,2691303919
603,2691172854
604,2691172855
605,2685798909
606,2656176641
607,2687240715
608,2691303953
609,2693663260
610,2691172895
611,2690255394
612,2688551459
613,2691697201
614,2694056498
615,2691566144
616,2689337933
617,2629044813
618,2672036435
619,2691697236
620,2691435102
621,2687240807
622,2690648683
623,2691828334
624,2691304054
625,2691697271
626,2691828346
627,2689600129
628,2694580865
629,2690255491
630,2691828356
631,2688944798
632,2691304095
633,2691304097
634,2691304101
635,2652506798
636,2691959472
637,2691435193
638,2692745913
639,2689206972
640,2690124476
641,2691435198
642,2690124480
643,2690386634
644,2693532365
645,2691173073
646,2693532373
647,2569276119
648,2691435225
649,2690517723
650,2681342685
651,2693008097
652,2686978787
653,2691959530
654,2693139180
655,2693401325
656,2691173106
657,2693270264
658,2629176066
659,2690124564
660,2691697430
661,2694056729
662,2691173152
663,2689207073
664,2681342752
665,2691959584
666,2693008170
667,2687634220
668,2691435313
669,2691435321
670,2694056762
671,2693008191
672,2693663553
673,2693532490
674,2691697487
675,2688420692
676,2688682837
677,2690517852
678,2649885532
679,2691173213
680,2691959647
681,2691828574
682,2694712157
683,2690386798
684,2691304304
685,2690648948
686,2694187896
687,2643594106
688,2688420736
689,2672036743
690,2691173258
691,2691435402
692,2693532558
693,2689600400
694,2691304345
695,2693270427
696,2691304349
697,2690255776
698,2691435433
699,2691304362
700,2637826991
701,2691435444
702,2694450100
703,2684095414
704,2693401542
705,2659716042
706,2693008344
707,2691959769
708,2688420831
709,2691959787
710,2694712299
711,2690386939
712,2691173378
713,2691435530
714,2672167953
715,2673609749
716,2693008407
717,2691173400
718,2690386971
719,2693663775
720,2690518050
721,2690518055
722,2692615223
723,2691828796
724,2685668417
725,2692090951
726,2667842636
727,2691828822
728,2690649183
729,2688814184
730,2691435625
731,2688552045
732,2692090993
733,2689207412
734,2691566708
735,2692091001
736,2688814205
737,2691566722
738,2691566725
739,2691959941
740,2691435657
741,2690518164
742,2691435678
743,2691304607
744,2691435681
745,2685013153
746,2690649251
747,2690256037
748,2691304616
749,2691828921
750,2689338555
751,2691697854
752,2694712519
753,2687503565
754,2691435730
755,2691435733
756,2687503579
757,2691960029
758,2689993950
759,2691304671
760,2688290018
761,2690387177
762,2676100330
763,2690256110
764,2691960049
765,2694319346
766,2690256126
767,2690649343
768,2691697928
769,2691435790
770,2691173652
771,2690256156
772,2685930782
773,2691304739
774,2688814377
775,2691960109
776,2689994034
777,2689076530
778,2690649399
779,2691960126
780,2690256191
781,2690518341
782,2691435846
783,2691960133
784,2692615500
785,2689600845
786,2690387284
787,2691173718
788,2692615516
789,2691304812
790,2691829100
791,2689076591
792,2691304820
793,2693664119
794,2693664127
795,2691698049
796,2692091267
797,2689600927
798,2693270948
799,2692746666
800,2690518446
801,2690387374
802,2693008814
803,2694057390
804,2690256315
805,2689863099
806,2691173824
807,2693008833
808,2681474504
809,2690649550
810,2694188495
811,2689994198
812,2692877783
813,2680688087
814,2693270999
815,2691435999
816,2689076705
817,2692091368
818,2691567087
819,2693008887
820,2691960312
821,2691698173
822,2690518528
823,2691960322
824,2690256389
825,2690649606
826,2693533190
827,2664828421
828,2673085964
829,2689863186
830,2686717462
831,2691960343
832,2689207841
833,2690649634
834,2693008930
835,2689207850
836,2692877869
837,2692615725
838,2690387503
839,2690125366
840,2691829303
841,2689076792
842,2689994297
843,2692877882
844,2691436097
845,2691960386
846,2689601093
847,2691305030
848,2693533257
849,2691567180
850,2687503956
851,2691567203
852,2691305060
853,2691829360
854,2685537904
855,2693402229
856,2688290422
857,2691174007
858,2670595705
859,2687110780
860,2690649724
861,2691960456
862,2687766153
863,2691436170
864,2679115406
865,2694450833
866,2692091539
867,2693009050
868,2691960474
869,2691567263
870,2691698337
871,2690518703
872,2682261169
873,2694450869
874,2691305145
875,2694450883
876,2691698379
877,2691305165
878,2690387663
879,2690256597
880,2693402327
881,2679901916
882,2694319848
883,2693533418
884,2690256620
885,2691829486
886,2685800177
887,2692091635
888,2691305205
889,2691174162
890,2690518817
891,2691174184
892,2689077032
893,2691305258
894,2693271336
895,2691698487
896,2693533504
897,2693533505
898,2635337539
899,2691698506
900,2690649934
901,2690387791
902,2691436372
903,2690387797
904,2691829591
905,2691305307
906,2690256733
907,2691174242
908,2691436389
909,2656178028
910,2689077101
911,2690256749
912,2691567470
913,2691960685
914,2666532722
915,2691960698
916,2694582146
917,2690387852
918,2691305361
919,2691960729
920,2691960732
921,2691436445
922,2691436453
923,2691567531
924,2691436468
925,2677673914
926,2689208252
927,2691698622
928,2690256831
929,2691567555
930,2691698630
931,2690387910
932,2691567569
933,2690518999
934,2691174360
935,2689994723
936,2688421861
937,2694189037
938,2692878320
939,2690650100
940,2693533685
941,2688684036
942,2690125830
943,2690387979
944,2689208339
945,2676101140
946,2691567639
947,2690256928
948,2674528290
949,2691174438
950,2689994794
951,2691305514
952,2691174445
953,2694189102
954,2689077296
955,2690256957
956,2691305533
957,2691567678
958,2691436608
959,2691698768
960,2692878417
961,2692091988
962,2690519131
963,2688684124
964,2691960923
965,2690519134
966,2693402719
967,2693140578
968,2691698788
969,2691436653
970,2688028787
971,2691174515
972,2693009524
973,2691174520
974,2691829883
975,2694189192
976,2693271696
977,2690257042
978,2691829908
979,2691436693
980,2693140628
981,2690650274
982,2686980258
983,2691174568
984,2691567785
985,2691961003
986,2689994933
987,2691829948
988,2690650301
989,2693402815
990,2689863873
991,2691961026
992,2691567826
993,2691698905
994,2688028895
995,2693140704
996,2686456039
997,2690388212
998,2693009654
999,2693533947
1000,2690519296
1001,2694451462
1002,2690650380
1003,2692616465
1004,2690650386
1005,2694582546
1006,2691174680
1007,2608337188
1008,2691436838
1009,2691436839
1010,2690650409
1011,2691305772
1012,2692747565
1013,2691567919
1014,2692747572
1015,2691174709
1016,2690650420
1017,2694058300
1018,2672038208
1019,2681475394
1020,2669154631
1021,2690650441
1022,2691436879
1023,2690257237
1024,2691830102
1025,2665222492
1026,2689864032
1027,2690519396
1028,2691830119
1029,2691436907
1030,2691305845
1031,2693271925
1032,2692616570
1033,2693271934
1034,2691830144
1035,2691699074
1036,2682786187
1037,2693665164
1038,2672038286
1039,2687766927
1040,2687373711
1041,2691436943
1042,2688946575
1043,2691699092
1044,2681344408
1045,2691699101
1046,2693403039
1047,2689339811
1048,2691174819
1049,2691830180
1050,2692878765
1051,2691699125
1052,2693271989
1053,2690257336
1054,2690257347
1055,2694582723
1056,2687373767
1057,2690650574
1058,2691437007
1059,2691961297
1060,2692878801
1061,2690257363
1062,2691174873
1063,2691305955
1064,2635207145
1065,2689602040
1066,2690257404
1067,2691699196
1068,2690650622
1069,2691699214
1070,2641105430
1071,2690257432
1072,2691961368
1073,2690519582
1074,2676757028
1075,2690519598
1076,2691961393
1077,2693272115
1078,2691699252
1079,2691174966
1080,2691961398
1081,2692747830
1082,2639008326
1083,2688946760
1084,2691830358
1085,2691568224
1086,2690257509
1087,2691437166
1088,2691699313
1089,2691175027
1090,2693010036
1091,2694189683
1092,2694845052
1093,2662208133
1094,2691961479
1095,2691699335
1096,2691568267
1097,2691306125
1098,2693534351
1099,2499678864
1100,2682917521
1101,2691306139
1102,2686456499
1103,2690388659
1104,2693010106
1105,2690650815
1106,2689864383
1107,2691699395
1108,2691830472
1109,2689209035
1110,2690257613
1111,2689340110
1112,2691568334
1113,2693403342
1114,2691568344
1115,2691830489
1116,2691437275
1117,2688684764
1118,2690519775
1119,2691306225
1120,2692748029
1121,2690519810
1122,2630095618
1123,2691961603
1124,2690650890
1125,2674397963
1126,2691437337
1127,2691568409
1128,2677543708
1129,2690257703
1130,2691568423
1131,2694058800
1132,2690519859
1133,2691175226
1134,2691306300
1135,2694189884
1136,2691437374
1137,2691830590
1138,2694320958
1139,2693403462
1140,2693665609
1141,2690257738
1142,2691437386
1143,2694583117
1144,2691175246
1145,2690388819
1146,2690650964
1147,2692879187
1148,2689209176
1149,2686194521
1150,2694452057
1151,2684490586
1152,2673742684
1153,2690257758
1154,2694583135
1155,2690650977
1156,2690650994
1157,2691306355
1158,2694452088
1159,2658014074
1160,2693272444
1161,2691437439
1162,2690257794
1163,2690651012
1164,2692092815
1165,2690519952
1166,2688947091
1167,2691175319
1168,2691175321
1169,2693141406
1170,2692879267
1171,2690519972
1172,2688422819
1173,2690126758
1174,2693010347
1175,2691306418
1176,2690388915
1177,2690519991
1178,2669286331
1179,2680558524
1180,2693272511
1181,2691175360
1182,2690651077
1183,2689995721
1184,2691437520
1185,2691306452
1186,2691437528
1187,2668106713
1188,2692879326
1189,2685539302
1190,2691699687
1191,2688685032
1192,2691568618
1193,2691961835
1194,2694452218
1195,2690651142
1196,2691437581
1197,2689078286
1198,2691830799
1199,2691306512
1200,2691437604
1201,2681082916
1202,2691175468
1203,2691830831
1204,2691306547
1205,2615415861
1206,2682917942
1207,2693272639
1208,2691830850
1209,2691961922
1210,2690126920
1211,2691306575
1212,2690258011
1213,2691568735
1214,2690258016
1215,2691568736
1216,2689995874
1217,2675840099
1218,2690520172
1219,2691699822
1220,2694059121
1221,2666534017
1222,2656310410
1223,2689995919
1224,2693010583
1225,2691306650
1226,2691437728
1227,2689864870
1228,2661029040
1229,2691830960
1230,2689864883
1231,2689864890
1232,2691568828
1233,2691830974
1234,2691830977
1235,2691306695
1236,2691962061
1237,2625901777
1238,2693272786
1239,2690258132
1240,2672039128
1241,2691699939
1242,2689602788
1243,2694190307
1244,2689864937
1245,2693534957
1246,2691306754
1247,2693403926
1248,2672694557
1249,2691306787
1250,2691175721
1251,2684753195
1252,2693666094
1253,2690258225
1254,2691437880
1255,2691700025
1256,2691962169
1257,2693010770
1258,2690651475
1259,2684097880
1260,2691831128
1261,2634290528
1262,2694452581
1263,2694583656
1264,2691437930
1265,2691831148
1266,2690520430
1267,2690651502
1268,2691175795
1269,2686981495
1270,2690389369
1271,2691437950
1272,2691175812
1273,2690651536
1274,2691962257
1275,2694321553
1276,2691437971
1277,2693272980
1278,2690258341
1279,2662995367
1280,2690389416
1281,2668238253
1282,2691700141
1283,2693666224
1284,2690127288
1285,2689603002
1286,2690520518
1287,2690651592
1288,2690258376
1289,2691700174
1290,2690520530
1291,2691700183
1292,2690389465
1293,2691700186
1294,2691175899
1295,2690520544
1296,2689865185
1297,2691306981
1298,2691569126
1299,2694190569
1300,2691438060
1301,2690520560
1302,2677806578
1303,2691831284
1304,2682525178
1305,2693404157
1306,2694059520
1307,2691438094
1308,2690258447
1309,2635208208
1310,2692093473
1311,2691307046
1312,2691175981
1313,2691175983
1314,2691962415
1315,2691175986
1316,2690258485
1317,2691307061
1318,2694190646
1319,2691438144
1320,2691962434
1321,2691307078
1322,2668631627
1323,2694321780
1324,2685802109
1325,2691307134
1326,2694452861
1327,2675185288
1328,2687374986
1329,2691176082
1330,2688947860
1331,2691962519
1332,2692880026
1333,2694452898
1334,2694059692
1335,2675578544
1336,2691438259
1337,2691962552
1338,2687112889
1339,2638223043
1340,2690651854
1341,2689996498
1342,2690389714
1343,2690258645
1344,2691700442
1345,2690258650
1346,2694190810
1347,2691176158
1348,2692093667
1349,2693011177
1350,2689210090
1351,2691307245
1352,2691700465
1353,2688947963
1354,2693404421
1355,2690651915
1356,2694715147
1357,2691962649
1358,2691438375
1359,2693404461
1360,2691307314
1361,2691700531
1362,2694321980
1363,2691438402
1364,2691307335
1365,2689603401
1366,2689996619
1367,2691569491
1368,2691831640
1369,2690520928
1370,2691176301
1371,2691569529
1372,2691831683
1373,2691700612
1374,2691831684
1375,2693273494
1376,2689603479
1377,2691438488
1378,2694322075
1379,2690652060
1380,2691438492
1381,2687768477
1382,2687506335
1383,2693666720
1384,2690652065
1385,2690652066
1386,2690258860
1387,2694453165
1388,2681214901
1389,2689996729
1390,2677544896
1391,2688686020
1392,2683049926
1393,2691307466
1394,2691176398
1395,2691962832
1396,2693535698
1397,2687113171
1398,2694322142
1399,2690258913
1400,2693666793
1401,2669418479
1402,2672302065
1403,2690652163
1404,2688292868
1405,2691700743
1406,2689210376
1407,2693535753
1408,2690652179
1409,2688423958
1410,2691176475
1411,2691307549
1412,2686195747
1413,2690390055
1414,2691962919
1415,2691962924
1416,2691700788
1417,2691962933
1418,2691569719
1419,2690652218
1420,2694322242
1421,2689865803
1422,2688948304
1423,2691307601
1424,2690521172
1425,2690652248
1426,2693404764
1427,2691176541
1428,2690259037
1429,2691438694
1430,2689865846
1431,2691176571
1432,2690652289
1433,2692880513
1434,2688292994
1435,2693404808
1436,2690521228
1437,2691307672
1438,2681608344
1439,2691963035
1440,2690259099
1441,2691569824
1442,2691307691
1443,2691176620
1444,2691963066
1445,2664306874
1446,2691831996
1447,2691700934
1448,2694584518
1449,2693667023
1450,2691307730
1451,2692094164
1452,2693273814
1453,2689865945
1454,2691176666
1455,2674661597
1456,2694584541
1457,2685016287
1458,2691307757
1459,2691307762
1460,2693273846
1461,2692618498
1462,2690390278
1463,2694584584
1464,2691307790
1465,2693404949
1466,2691569942
1467,2689210660
1468,2691307820
1469,2662734146
1470,2690652485
1471,2690652488
1472,2691307852
1473,2691176786
1474,2690390358
1475,2694191448
1476,2691963228
1477,2694846816
1478,2689866082
1479,2691438949
1480,2685802855
1481,2691570031
1482,2692880751
1483,2636519798
1484,2693273974
1485,2691307894
1486,2672826746
1487,2691438973
1488,2669943173
1489,2689603980
1490,2690259342
1491,2691570067
1492,2691438997
1493,2691439000
1494,2691439001
1495,2691832219
1496,2691570085
1497,2693536165
1498,2690521518
1499,2692880824
1500,2691701177
1501,2691570112
1502,2694322624
1503,2690521539
1504,2691701192
1505,2691963341
1506,2690652623
1507,2638879192
1508,2691439065
1509,2691307997
1510,2690390497
1511,2692094437
1512,2689604070
1513,2691963366
1514,2691439080
1515,2691308009
1516,2690390514
1517,2689866230
1518,2691701246
1519,2693143038
1520,2691439104
1521,2688424457
1522,2689866251
1523,2694322703
1524,2691176978
1525,2689997332
1526,2688948769
1527,2693405225
1528,2694584874
1529,2691832364
1530,2690259505
1531,2689342016
1532,2691701315
1533,2690521667
1534,2691963463
1535,2687244874
1536,2693536335
1537,2691439190
1538,2690390617
1539,2691832411
1540,2672302685
1541,2691439205
1542,2694322789
1543,2692749927
1544,2682526316
1545,2693143153
1546,2691963506
1547,2674530933
1548,2693536382
1549,2689997441
1550,2690259589
1551,2691439242
1552,2691177098
1553,2625247889
1554,2691963545
1555,2694716063
1556,2691701420
1557,2690259632
1558,2690521781
1559,2690521783
1560,2691963577
1561,2694060744
1562,2689211086
1563,2687376085
1564,2691308256
1565,2691570400
1566,2693536482
1567,2688293623
1568,2690390777
1569,2690652921
1570,2690521854
1571,2692750082
1572,2691308295
1573,2692881161
1574,2691701518
1575,2691701521
1576,2691308305
1577,2694191895
1578,2687507228
1579,2690521905
1580,2689866547
1581,2692619059
1582,2691308342
1583,2691832635
1584,2691963719
1585,2679380812
1586,2688293712
1587,2691439444
1588,2691308372
1589,2694716251
1590,2693143399
1591,2692881257
1592,2691701621
1593,2691308407
1594,2691963774
1595,2694585215
1596,2693536642
1597,2691570582
1598,2690259880
1599,2690128814
1600,2691439541
1601,2561285048
1602,2693536697
1603,2691439547
1604,2691963837
1605,2691701693
1606,2691439555
1607,2691832776
1608,2690522059
1609,2688949196
1610,2691701709
1611,2691439566
1612,2693667791
1613,2690390992
1614,2691701713
1615,2691177425
1616,2686983122
1617,2694192078
1618,2693667802
1619,2691439579
1620,2691308512
1621,2691439588
1622,2691439596
1623,2693536750
1624,2689866744
1625,2684623867
1626,2691439617
1627,2693667854
1628,2689211409
1629,2689604630
1630,2691439643
1631,2691832862
1632,2694323231
1633,2694192161
1634,2681478179
1635,2690391080
1636,2690260014
1637,2691963961
1638,2666273862
1639,2630753355
1640,2694061137
1641,2691177554
1642,2690260054
1643,2687245403
1644,2691308637
1645,2688293984
1646,2690391157
1647,2693405821
1648,2693012615
1649,2690522252
1650,2677021843
1651,2691701911
1652,2692750501
1653,2693536933
1654,2690260145
1655,2693012660
1656,2693405876
1657,2693274805
1658,2684755132
1659,2691570879
1660,2694192322
1661,2690260165
1662,2635472072
1663,2693668045
1664,2694847693
1665,2689342675
1666,2691701973
1667,2691701978
1668,2691833057
1669,2691308769
1670,2691177698
1671,2691177699
1672,2691308789
1673,2690129148
1674,2691570941
1675,2694192380
1676,2691308805
1677,2691308806
1678,2691702023
1679,2691833098
1680,2691964174
1681,2690522385
1682,2691833107
1683,2691439891
1684,2694585619
1685,2688949526
1686,2693143835
1687,2690522398
1688,2691439906
1689,2687507754
1690,2690129194
1691,2689604908
1692,2691702061
1693,2693274932
1694,2688425269
1695,2693274939
1696,2691177791
1697,2691308864
1698,2691833155
1699,2693668165
1700,2691439943
1701,2693274958
1702,2690653523
1703,2693406037
1704,2693143897
1705,2691439965
1706,2694323554
1707,2691308905
1708,2687638891
1709,2644385138
1710,2691571062
1711,2691571068
1712,2693537155
1713,2691308932
1714,2693406087
1715,2691571082
1716,2691964304
1717,2688425361
1718,2682133912
1719,2691440025
1720,2691308958
1721,2690391458
1722,2691964331
1723,2648579506
1724,2691964338
1725,2694323649
1726,2691702213
1727,2691309006
1728,2692750800
1729,2691833296
1730,2685410772
1731,2689342938
1732,2625904097
1733,2583043558
1734,2691309040
1735,2694061554
1736,2691440119
1737,2691177984
1738,2691177994
1739,2693275148
1740,2689998354
1741,2691309091
1742,2691440173
1743,2691440175
1744,2691309120
1745,2693275214
1746,2675318350
1747,2688425553
1748,2688556629
1749,2691178079
1750,2691702367
1751,2691833441
1752,2693013087
1753,2692095589
1754,2689343078
1755,2690391655
1756,2690522731
1757,2689998448
1758,2692750960
1759,2694061680
1760,2690260598
1761,2690391671
1762,2667454077
1763,2694848128
1764,2689998465
1765,2694454916
1766,2690522765
1767,2694061713
1768,2691440280
1769,2689867418
1770,2691702435
1771,2691178149
1772,2694192813
1773,2693537455
1774,2689605298
1775,2690653879
1776,2693144250
1777,2693537467
1778,2691964604
1779,2681216700
1780,2688818883
1781,2693144266
1782,2689867468
1783,2691440332
1784,2691309264
1785,2691964628
1786,2693668565
1787,2693275352
1788,2691702490
1789,2693537501
1790,2690653921
1791,2692095715
1792,2691571431
1793,2691833576
1794,2693275376
1795,2691571443
1796,2691964661
1797,2693013244
1798,2690260733
1799,2689605377
1800,2694323970
1801,2693144332
1802,2691571477
1803,2690129688
1804,2691833625
1805,2690522907
1806,2694192924
1807,2694324000
1808,2684362531
1809,2691571492
1810,2691309348
1811,2691309362
1812,2690654003
1813,2693668661
1814,2690129720
1815,2691178297
1816,2692620098
1817,2691702604
1818,2691178320
1819,2666274649
1820,2692095833
1821,2691309410
1822,2687770475
1823,2691833715
1824,2692095859
1825,2691440503
1826,2687770489
1827,2690391940
1828,2691440516
1829,2691833734
1830,2691964807
1831,2687377288
1832,2690260882
1833,2690260885
1834,2661425052
1835,2691571621
1836,2691178407
1837,2693275562
1838,2689605547
1839,2693144496
1840,2688688059
1841,2693144507
1842,2691833790
1843,2690654148
1844,2691964869
1845,2693013454
1846,2688950228
1847,2694193108
1848,2694455255
1849,2690523101
1850,2693537758
1851,2691964896
1852,2691571684
1853,2691309543
1854,2691702759
1855,2688425961
1856,2680430567
1857,2689867755
1858,2693275624
1859,2691964913
1860,2690392056
1861,2688688120
1862,2694324225
1863,2691833860
1864,2691440649
1865,2693275657
1866,2689605648
1867,2689605650
1868,2637701138
1869,2690654232
1870,2691440665
1871,2689343516
1872,2690654247
