,0
4215,41426605
4216,209985199
4217,204218032
4218,39853743
4219,269996
4220,51388084
4221,47455933
4222,230956735
4223,39067328
4224,227811008
4225,239345346
4226,231481027
4227,224140998
4228,234888904
4229,234102474
4230,204218059
4231,228597452
4232,202645199
4233,42737360
4234,202907344
4235,218111700
4236,200285909
4237,42213078
4238,42999511
4239,47193816
4240,32775897
4241,240131798
4242,213655259
4243,22290134
4244,213393110
4245,50339548
4246,231743201
4247,232529636
4248,216538853
4249,202120935
4250,218111724
4251,46669549
4252,37494509
4253,205266671
4254,214703856
4255,238821104
4256,44310258
4257,220733167
4258,212868852
4259,41426677
4260,232529657
4261,41426682
4262,210771708
4263,211820289
4264,237510405
4265,235413259
4266,41164556
4267,236199692
4268,46407438
4269,230170383
4270,49815308
4271,34873108
4272,44572437
4273,41688854
4274,229121813
4275,217587480
4276,228335384
4277,208936724
4278,201858843
4279,204742430
4280,203693860
4281,230694692
4282,201858854
4283,50863910
4284,48766759
4285,46669609
4286,236986153
4287,44310315
4288,205004585
4289,232791852
4290,201596717
4291,232529708
4292,39591728
4293,214441777
4294,36183863
4295,230694712
4296,202383164
4297,50339649
4298,218373955
4299,32776007
4300,44572489
4301,33038154
4302,236986189
4303,35659599
4304,212606800
4305,46145364
4306,47456084
4307,203693910
4308,219946839
4309,36183892
4310,238559060
4311,217849691
4312,201334625
4313,39591778
4314,230170468
4315,239345509
4316,44048230
4317,43261796
4318,31989608
4319,34873193
4320,45621098
4321,204218219
4322,49815404
4323,46145389
4324,228597616
4325,43786096
4326,46931830
4327,213655416
4328,217325432
4329,229646202
4330,230170495
4331,235151232
4332,219422593
4333,227024770
4334,209985407
4335,200023941
4336,214179718
4337,48766859
4338,228859789
4339,37494673
4340,31989653
4341,227286934
4342,232529821
4343,218374051
4344,42737572
4345,33562533
4346,221519782
4347,32251815
4348,230170534
4349,35921833
4350,212082602
4351,40116139
4352,38543271
4353,230170541
4354,231743407
4355,214966195
4356,207626164
4357,270263
4358,41689016
4359,32513976
4360,213131194
4361,227286972
4362,34873278
4363,36838546
4364,41689025
4365,203956164
4366,42213317
4367,211558343
4368,42999760
4369,47718353
4370,38543314
4371,212869075
4372,39329750
4373,33562583
4374,46931928
4375,236199900
4376,32514018
4377,239869923
4378,48766946
4379,270309
4380,214704102
4381,50339814
4382,38805477
4383,38543345
4384,32251892
4385,35397621
4386,213917686
4387,45359095
4388,201334776
4389,202645498
4390,213655554
4391,202645513
4392,31989771
4393,202907659
4394,218112014
4395,218374158
4396,228597776
4397,228073489
4398,218112016
4399,213655571
4400,40116244
4401,532500
4402,31727638
4403,226762775
4404,209461270
4405,232005657
4406,203431962
4407,51388441
4408,44048411
4409,218112028
4410,38281244
4411,227024924
4412,200286237
4413,50339873
4414,232267807
4415,42737699
4416,51388451
4417,213917734
4418,237510695
4419,38281259
4420,211296302
4421,228597807
4422,34873394
4423,239345715
4424,232792114
4425,201596981
4426,203694134
4427,38281271
4428,200810552
4429,219408025
4430,216014907
4431,33038396
4432,34873406
4433,42737729
4434,230170689
4435,230694979
4436,236462150
4437,40378444
4438,49553485
4439,229384269
4440,50077775
4441,233578575
4442,50339921
4443,203956309
4444,201859164
4445,37757022
4446,44310627
4447,40640611
4448,208150630
4449,43262055
4450,46407784
4451,228860006
4452,34349164
4453,36446328
4454,39067771
4455,40116348
4456,227811451
4457,208674940
4458,42213501
4459,232267904
4460,210247806
4461,44834946
4462,218112130
4463,41427076
4464,38543493
4465,214704258
4466,214704263
4467,241180809
4468,51388553
4469,227811467
4470,44310669
4471,40378512
4472,208674961
4473,235413655
4474,230695064
4475,219160728
4476,203694237
4477,37232800
4478,227811489
4479,207102113
4480,213131425
4481,202645672
4482,225714345
4483,235675817
4484,207102122
4485,228597931
4486,32252077
4487,227287217
4488,231743668
4489,229384373
4490,49029302
4491,36446390
4492,204742840
4493,209985723
4494,238297277
4495,218374335
4496,203169985
4497,33824963
4498,203432131
4499,44572869
4500,228597960
4501,48242891
4502,243540172
4503,230695116
4504,41427150
4505,208937167
4506,211820756
4507,211558613
4508,33300694
4509,34873560
4510,33824985
4511,41951450
4512,218374363
4513,209723610
4514,207102169
4515,37495007
4516,240656611
4517,48767204
4518,230170853
4519,44835049
4520,218898666
4521,44048617
4522,49029357
4523,233054450
4524,200286451
4525,227287285
4526,33562870
4527,34087158
4528,209461498
4529,208675069
4530,212869378
4531,205529347
4532,202645766
4533,213655817
4534,44572939
4535,37495051
4536,201859342
4537,214442254
4538,220209428
4539,200286485
4540,202645782
4541,38805788
4542,42475806
4543,44048672
4544,31990049
4545,218374434
4546,215228707
4547,208412967
4548,33038633
4549,213917994
4550,34349355
4551,48767276
4552,40640813
4553,201859373
4554,44835119
4555,219685166
4556,47980847
4557,214180144
4558,44048691
4559,34087222
4560,41689399
4561,225714488
4562,33300794
4563,47456573
4564,209199421
4565,35660095
4566,206840128
4567,47194436
4568,203694406
4569,226238790
4570,236986696
4571,35660105
4572,235151686
4573,218636619
4574,204742990
4575,214442322
4576,203170131
4577,212607314
4578,39067987
4579,49029467
4580,35397981
4581,207102304
4582,213393761
4583,41427296
4584,201597284
4585,234627429
4586,239346021
4587,35397993
4588,211296617
4589,201335147
4590,36970865
4591,219160946
4592,239346035
4593,39068026
4594,32252282
4595,218374524
4596,39068029
4597,49029503
4598,31728001
4599,43524482
4600,31990145
4601,33038727
4602,241705353
4603,33038730
4604,217063819
4605,47980940
4606,24125838
4607,204218770
4608,49029522
4609,214180242
4610,230171037
4611,229122462
4612,203694496
4613,211034528
4614,41165218
4615,32252325
4616,35398054
4617,44573098
4618,218374570
4619,46932397
4620,221782450
4621,240656819
4622,212869558
4623,218374586
4624,207364541
4625,226763197
4626,213131711
4627,227811775
4628,39854529
4629,32776641
4630,218112451
4631,236462526
4632,235413950
4633,229122496
4634,217850311
4635,228598215
4636,234627529
4637,32252362
4638,227811787
4639,209199560
4640,33825227
4641,226238926
4642,219685326
4643,32252367
4644,270802
4645,222044630
4646,50340315
4647,212345309
4648,236986847
4649,215491040
4650,207102432
4651,235151842
4652,229646820
4653,212083173
4654,211296742
4655,50078183
4656,241181163
4657,231481838
4658,205267440
4659,201859568
4660,202383858
4661,220209650
4662,209199604
4663,33563125
4664,205529591
4665,204218874
4666,44835323
4667,38281726
4668,200286719
4669,38281729
4670,44835330
4671,34087428
4672,32514565
4673,50340358
4674,43524612
4675,236986888
4676,217850373
4677,42738187
4678,220733964
4679,232530443
4680,228860430
4681,36184591
4682,31990288
4683,221258257
4684,39592467
4685,38806039
4686,46670360
4687,207626779
4688,47718941
4689,221520413
4690,36971045
4691,51388966
4692,46670378
4693,31728171
4694,41951788
4695,40378925
4696,37757486
4697,202908205
4698,34873902
4699,228598318
4700,39068208
4701,229646899
4702,46146100
4703,231481909
4704,203432502
4705,44835383
4706,207102516
4707,47456822
4708,36446778
4709,223355451
4710,241181244
4711,213918267
4712,226501180
4713,35660349
4714,212083261
4715,33038912
4716,220734010
4717,229909059
4718,227287621
4719,241705546
4720,233316939
4721,204743243
4722,207102540
4723,202121804
4724,32252494
4725,47718994
4726,206316118
4727,206053975
4728,203432538
4729,211559003
4730,32514656
4731,38019681
4732,241181283
4733,37233251
4734,231481959
4735,204743274
4736,234889837
4737,227025524
4738,33038967
4739,209724025
4740,217850491
4741,227025536
4742,236200587
4743,226501260
4744,221258381
4745,207889037
4746,243278478
4747,202121874
4748,45359767
4749,238559895
4750,220734104
4751,212345498
4752,37495451
4753,207364763
4754,221520547
4755,218899108
4756,31990437
4757,50340520
4758,213918376
4759,203170473
4760,202384043
4761,207889067
4762,212869811
4763,39068343
4764,223355575
4765,35660473
4766,51389114
4767,228074171
4768,42476218
4769,220209853
4770,41689790
4771,49291977
4772,242754255
4773,235938511
4774,238297808
4775,43524818
4776,214442708
4777,203694806
4778,218112729
4779,212345562
4780,233317083
4781,36184800
4782,226763489
4783,44573411
4784,43000549
4785,219161319
4786,38544108
4787,46670575
4788,243278575
4789,214442735
4790,238822130
4791,49816307
4792,229647087
4793,242754287
4794,205267704
4795,271099
4796,34874107
4797,48243451
4798,47457023
4799,234627841
4800,40116996
4801,34874117
4802,217850632
4803,43000585
4804,204743433
4805,38806283
4806,38019851
4807,39330575
4808,45884176
4809,240657171
4810,230957845
4811,242492182
4812,49554201
4813,37984986
4814,226239260
4815,36971295
4816,271137
4817,213394210
4818,35660579
4819,237511459
4820,209462052
4821,204219174
4822,34874152
4823,232530730
4824,43000620
4825,45884204
4826,201597741
4827,37495599
4828,217588528
4829,229647155
4830,39592758
4831,218112823
4832,38282040
4833,42476347
4834,202908476
4835,44573500
4836,208675644
4837,209986368
4838,213656385
4839,35922758
4840,35660615
4841,239346502
4842,33825608
4843,46146378
4844,42476358
4845,50078540
4846,203694925
4847,227287885
4848,234365775
4849,50078542
4850,271184
4851,228860752
4852,33563478
4853,46932822
4854,45622104
4855,36447067
4856,40641378
4857,214967139
4858,203694953
4859,51389290
4860,229122925
4861,46932846
4862,236987249
4863,213918584
4864,31990650
4865,201073534
4866,31728515
4867,49816452
4868,213132165
4869,204743557
4870,49554309
4871,39592838
4872,228074375
4873,203432843
4874,39854988
4875,41427854
4876,39854992
4877,41690001
4878,203432851
4879,34087831
4880,230695834
4881,32252828
4882,38544285
4883,202646428
4884,233317276
4885,46408610
4886,39330723
4887,39855013
4888,221782950
4889,234103719
4890,227550124
4891,233841590
4892,238560183
4893,219947962
4894,229647292
4895,232530879
4896,31728575
4897,233317314
4898,243016643
4899,228598724
4900,50340815
4901,36185040
4902,206316495
4903,51389396
4904,31990742
4905,35398616
4906,50340825
4907,228598745
4908,44049372
4909,41427939
4910,214442981
4911,43525094
4912,235414501
4913,230171623
4914,223355880
4915,222307303
4916,207365097
4917,229385196
4918,39330796
4919,43262961
4920,31728625
4921,202122225
4922,215491572
4923,204743670
4924,34874360
4925,243278841
4926,43787259
4927,234628092
4928,231220221
4929,211821567
4930,43525120
4931,220734465
4932,50340868
4933,227812356
4934,236725255
4935,228074506
4936,35660812
4937,230171661
4938,218375182
4939,232530959
4940,49554451
4941,220734484
4942,35136537
4943,37233690
4944,236200986
4945,47719453
4946,33301535
4947,34874399
4948,204743713
4949,36709413
4950,46670885
4951,39855147
4952,235938859
4953,221520939
4954,46408750
4955,33301550
4956,41952308
4957,39855157
4958,235152437
4959,31990840
4960,231220282
4961,223355965
4962,215753791
4963,32515135
4964,226763841
4965,533573
4966,44049478
4967,45622345
4968,200549450
4969,36447306
4970,203695179
4971,44049485
4972,211297358
4973,46146640
4974,201073750
4975,225977431
4976,39855192
4977,225715295
4978,204743783
4979,32253032
4980,36185194
4981,216278124
4982,209200237
4983,533615
4984,202384497
4985,51389557
4986,43000952
4987,243803258
4988,43525244
4989,36447358
4990,31990913
4991,239608961
4992,203957378
4993,201860233
4994,202646673
4995,201335955
4996,228861078
4997,34874526
4998,228861087
4999,240657569
5000,38544546
5001,33301668
5002,32515241
5003,227812521
5004,227288233
5005,39330988
5006,46671023
5007,202646703
5008,208938159
5009,227288242
5010,38806707
5011,209986740
5012,232006833
5013,46408882
5014,31990969
5015,215753915
5016,38544572
5017,211821756
5018,46933184
5019,211821762
5020,34612421
5021,217064650
5022,32515274
5023,228074701
5024,230171855
5025,47719632
5026,32777425
5027,208676047
5028,232793299
5029,37233880
5030,204743896
5031,216278234
5032,201598170
5033,220734682
5034,48768221
5035,207103197
5036,228599007
5037,38020317
5038,39593185
5039,213132514
5040,222307554
5041,211821795
5042,206316773
5043,39855332
5044,206316774
5045,207103207
5046,211821800
5047,34612456
5048,47457518
5049,41166066
5050,32515320
5051,203171066
5052,202908923
5053,208676093
5054,205006078
5055,33301759
5056,232531197
5057,215229697
5058,203433214
5059,202646788
5060,39593226
5061,31728906
5062,216016140
5063,228599052
5064,44573963
5065,36971791
5066,208151824
5067,47719693
5068,218113299
5069,215491860
5070,39068949
5071,50341144
5072,40903960
5073,36971809
5074,34088226
5075,38020387
5076,234628386
5077,210773285
5078,34874658
5079,36709671
5080,45360423
5081,213394726
5082,38544683
5083,230696236
5084,43263278
5085,213394736
5086,44836145
5087,227288370
5088,241182003
5089,227026228
5090,49816880
5091,40641849
5092,34874683
5093,212346173
5094,42739006
5095,42476862
5096,39331135
5097,228861249
5098,213919042
5099,213919043
5100,49292613
5101,229647688
5102,33301835
5103,51389777
5104,236463442
5105,202646869
5106,46409046
5107,216016216
5108,37496154
5109,46933339
5110,214705500
5111,230696283
5112,33563997
5113,234366303
5114,241182047
5115,202646882
5116,205792615
5117,38020456
5118,204219753
5119,49030506
5120,207365481
5121,231220588
5122,51389804
5123,236463468
5124,227812716
5125,234890608
5126,242754928
5127,213919089
5128,34088305
5129,36185459
5130,231482747
5131,39593341
5132,206316925
5133,229909887
5134,227812736
5135,212346242
5136,206054787
5137,49030535
5138,203433353
5139,226239882
5140,35399053
5141,45622670
5142,35923345
5143,221783444
5144,230172055
5145,226239900
5146,36709790
5147,225715615
5148,234628511
5149,237249953
5150,240657825
5151,35923360
5152,226764191
5153,243017125
5154,35399081
5155,51389867
5156,235152811
5157,38282673
5158,243803569
5159,243017142
5160,237249974
5161,533945
5162,36185531
5163,201860540
5164,231744955
5165,41952703
5166,204481984
5167,215492032
5168,203695555
5169,35399110
5170,41690566
5171,37496267
5172,50079182
5173,207365587
5174,209987031
5175,31991258
5176,47719900
5177,31991265
5178,49554916
5179,206054885
5180,221783526
5181,34874855
5182,38020583
5183,207889897
5184,38544875
5185,271852
5186,229123564
5187,211297772
5188,214705645
5189,39331312
5190,32253431
5191,50865661
5192,208152063
5193,43787781
5194,29894155
5195,229123598
5196,211559953
5197,33039891
5198,237512212
5199,49030676
5200,200549907
5201,200287767
5202,204744219
5203,241444380
5204,218637853
5205,227288607
5206,32253471
5207,47719970
5208,202647075
5209,223356452
5210,50341411
5211,36709924
5212,37496354
5213,49817136
5214,47457842
5215,210773554
5216,46933555
5217,227288628
5218,49292851
5219,227812914
5220,47457850
5221,236463675
5222,216802876
5223,213919293
5224,217589308
5225,50341442
5226,31991362
5227,36709959
5228,215492171
5229,230172236
5230,227026508
5231,47720011
5232,235415116
5233,38282832
5234,219162193
5235,243803728
5236,43525717
5237,33826392
5238,32777816
5239,243541596
5240,46409310
5241,228599390
5242,218637920
5243,38020706
5244,34088549
5245,46409317
5246,207103591
5247,34350700
5248,241706604
5249,41690734
5250,35399278
5251,206317169
5252,42739314
5253,230958709
5254,214705787
5255,34612860
5256,42477179
5257,241444476
5258,39855745
5259,45622914
5260,208938628
5261,43001477
5262,203695754
5263,204220042
5264,219424399
5265,202647185
5266,221783698
5267,218113683
5268,51390100
5269,38807188
5270,42477204
5271,43787924
5272,208676503
5273,36185752
5274,41428635
5275,49817244
5276,49817248
5277,233842337
5278,200025762
5279,31729315
5280,32515746
5281,226764460
5282,208152238
5283,200287921
5284,33040050
5285,226764466
5286,211822270
5287,218638019
5288,51390149
5289,43787974
5290,214443719
5291,34875079
5292,203171529
5293,51390154
5294,43001541
5295,234628814
5296,44836559
5297,33302223
5298,49030866
5299,206317267
5300,210249428
5301,219948755
5302,37234387
5303,33040087
5304,230696660
5305,244066010
5306,232269531
5307,33040091
5308,203695837
5309,201074398
5310,220735199
5311,203957989
5312,35399398
5313,32515815
5314,36447974
5315,207628012
5316,204744429
5317,218375918
5318,32253681
5319,44836594
5320,201336564
5321,32777974
5322,229123831
5323,243541752
5324,233318137
5325,231745274
5326,228861691
5327,229648126
5328,36448001
5329,36448002
5330,38020867
5331,206055170
5332,229910276
5333,201074437
5334,221521671
5335,33040139
5336,40380172
5337,200288012
5338,226764558
5339,36185872
5340,46671633
5341,534290
5342,50865943
5343,35661594
5344,203171611
5345,213395233
5346,210773794
5347,35399457
5348,236463908
5349,34350885
5350,46933798
5351,228337444
5352,229386019
5353,205530922
5354,31991596
5355,36448048
5356,220735281
5357,203171634
5358,31991605
5359,46671669
5360,49817398
5361,37234490
5362,47458107
5363,44836667
5364,228599613
5365,47195966
5366,49817407
5367,42739516
5368,224929603
5369,209987400
5370,51390280
5371,238823242
5372,39069515
5373,243017547
5374,239085389
5375,534351
5376,233318224
5377,222046033
5378,534352
5379,234628946
5380,46409551
5381,40118096
5382,203695962
5383,235153243
5384,218638172
5385,42477412
5386,35923812
5387,36185956
5388,38545255
5389,232007524
5390,34875238
5391,202385258
5392,37496683
5393,214968172
5394,31729517
5395,227813230
5396,534384
5397,219424625
5398,39069553
5399,36972405
5400,45361014
5401,224143223
5402,221783925
5403,45885302
5404,39593845
5405,208414581
5406,229386109
5407,204220288
5408,34088840
5409,43526031
5410,39593873
5411,209987477
5412,203433880
5413,42477466
5414,35399581
5415,228861854
5416,46933924
5417,31991717
5418,202909605
5419,213395365
5420,214968232
5421,213919657
5422,31991716
5423,229648300
5424,42477488
5425,226240433
5426,216278962
5427,41691059
5428,41953203
5429,203696054
5430,228861878
5431,39069628
5432,217851837
5433,210773950
5434,216278974
5435,214181824
5436,202385344
5437,214706114
5438,50079681
5439,237250500
5440,42739651
5441,33040326
5442,201074632
5443,49817544
5444,50341836
5445,32253902
5446,227813328
5447,43263952
5448,47196115
5449,39593940
5450,44050388
5451,202647513
5452,44050396
5453,214444000
5454,217851872
5455,221521890
5456,214706148
5457,36710372
5458,31991786
5459,230696939
5460,33040364
5461,208152556
5462,37234669
5463,36448234
5464,239085552
5465,212346867
5466,208152565
5467,232794103
5468,200288250
5469,243542013
5470,229910525
5471,230434814
5472,207890432
5473,212871168
5474,33040386
5475,226240518
5476,228075528
5477,228861960
5478,212346889
5479,234891275
5480,209201169
5481,22554642
5482,228075541
5483,231745557
5484,233056285
5485,232794142
5486,219949086
5487,34351137
5488,203958306
5489,39069734
5490,205006888
5491,201336876
5492,218376236
5493,40642610
5494,201599034
5495,237250620
5496,46671933
5497,26486855
5498,51390536
5499,47196232
5500,239347783
5501,37234760
5502,229124173
5503,37496911
5504,229910608
5505,37759057
5506,219949139
5507,39594069
5508,46147675
5509,41429084
5510,234629217
5511,48769122
5512,42739811
5513,201599073
5514,218376293
5515,212084838
5516,200288360
5517,243017833
5518,201074794
5519,32778356
5520,218376309
5521,201861242
5522,234891386
5523,237774970
5524,31991933
5525,44836989
5526,31729793
5527,231221379
5528,230172803
5529,217327750
5530,209463430
5531,34351240
5532,229910665
5533,230434956
5534,207366285
5535,44312717
5536,49817745
5537,228075666
5538,49555605
5539,209987740
5540,212871328
5541,222308516
5542,46147751
5543,31729831
5544,29632679
5545,46147753
5546,41167019
5547,241707181
5548,229648557
5549,219424943
5550,203434157
5551,35399857
5552,50079921
5553,201337009
5554,32254129
5555,42739891
5556,36972718
5557,40642743
5558,47458488
5559,215492791
5560,216279227
5561,44050622
5562,534718
5563,42739904
5564,234105025
5565,213395650
5566,203696319
5567,213395651
5568,33827014
5569,207366342
5570,236726472
5571,230697160
5572,211298507
5573,204744908
5574,203696339
5575,35137750
5576,50342104
5577,50342106
5578,34351323
5579,207890651
5580,207104221
5581,38283486
5582,37497051
5583,205531358
5584,219162849
5585,207104225
5586,226765032
5587,235415789
5588,230697197
5589,36972785
5590,212347122
5591,201337073
5592,47720700
5593,219687166
5594,222570751
5595,211036414
5596,203958529
5597,222570754
5598,204220674
5599,229648638
5600,231745798
5601,213657864
5602,231745800
5603,231745804
5604,49817868
5605,220473616
5606,233056528
5607,243542290
5608,40118549
5609,236202262
5610,200550679
5611,201337112
5612,47458585
5613,202647833
5614,204220699
5615,50080027
5616,49817879
5617,229124375
5618,44312858
5619,34875680
5620,41167137
5621,42477856
5622,211298586
5623,218900774
5624,220211497
5625,210250025
5626,207890731
5627,50080045
5628,214444334
5629,216279343
5630,36972846
5631,33827123
5632,38283572
5633,242755891
5634,43002166
5635,238299447
5636,206317880
5637,36710714
5638,40118586
5639,32778561
5640,51390786
5641,236202306
5642,47196484
5643,206317893
5644,36186439
5645,204220744
5646,34089291
5647,35924300
5648,43264333
5649,32778574
5650,37235023
5651,42215760
5652,213395793
5653,228075858
5654,202123603
5655,43002196
5656,209463633
5657,223357276
5658,51390813
5659,48769379
5660,230173030
5661,203434343
5662,209201510
5663,204482922
5664,228600171
5665,38545775
5666,209987951
5667,33827187
5668,40905077
5669,35924342
5670,238299512
5671,203434360
5672,41429368
5673,222570878
5674,218376574
5675,32778622
5676,215492992
5677,38545794
5678,212085124
5679,208415109
5680,228600199
5681,202647944
5682,35662216
5683,36448651
5684,215755147
5685,22555023
5686,44837264
5687,217852307
5688,36186516
5689,44050838
5690,207104408
5691,227289496
5692,212871578
5693,534941
5694,49293725
5695,32516511
5696,222046624
5697,215230883
5698,234105254
5699,207890855
5700,37235118
5701,31730096
5702,34351537
5703,43788721
5704,229910960
5705,216803765
5706,231745974
5707,203696567
5708,33040824
5709,51390903
5710,230959545
5711,43526590
5712,208677315
5713,36973001
5714,49818058
5715,200813004
5716,41953741
5717,230173134
5718,200550863
5719,36973008
5720,227813841
5721,38545876
5722,49293781
5723,241183188
5724,49293784
5725,216803802
5726,39070171
5727,227289564
5728,217852380
5729,218114523
5730,237775327
5731,212609499
5732,38283743
5733,31992292
5734,202910181
5735,204745190
5736,230959591
5737,231221741
5738,230173166
5739,208677359
5740,39856626
5741,230173171
5742,47458808
5743,221522428
5744,232794621
5745,216279550
5746,203434495
5747,226241022
5748,39594497
5749,210512385
5750,214968835
5751,210512388
5752,217590277
5753,202648069
5754,36973063
5755,50342408
5756,50342409
5757,51390985
5758,200288775
5759,49818124
5760,40118797
5761,211823117
5762,47196687
5763,43002376
5764,34089490
5765,39332372
5766,219425307
5767,221522461
5768,34613791
5769,39856672
5770,202648097
5771,234367524
5772,36973094
5773,228862507
5774,230173228
5775,34613810
5776,33303094
5777,238561846
5778,235940412
5779,209201724
5780,49556028
5781,202648126
5782,201337406
5783,49293889
5784,231221825
5785,214968897
5786,231483972
5787,235416133
5788,205793864
5789,201599560
5790,205269578
5791,212347468
5792,35662417
5793,43264596
5794,223881814
5795,216279641
5796,34613851
5797,46934620
5798,32516700
5799,43264608
5800,34351715
5801,31992422
5802,214706790
5803,210512488
5804,202648166
5805,233056874
5806,535145
5807,214968940
5808,40118893
5809,43526766
5810,236989039
5811,37759600
5812,226765425
5813,44313202
5814,202648179
5815,232532596
5816,219163253
5817,230173302
5818,47458934
5819,233319033
5820,42740346
5821,208153214
5822,232794753
5823,214182529
5824,211823237
5825,232270469
5826,44575367
5827,230697607
5828,212609674
5829,235940491
5830,205269644
5831,34876044
5832,36186765
5833,32778892
5834,535187
5835,221260441
5836,34089625
5837,35924636
5838,34876061
5839,42740382
5840,33565341
5841,234367648
5842,39594656
5843,218901154
5844,203958945
5845,222833322
5846,201861809
5847,204221107
5848,43264693
5849,205269686
5850,46148279
5851,37497528
5852,205531830
5853,218114746
5854,34351804
5855,228076220
5856,200288959
5857,32778944
5858,47459015
5859,203958984
5860,207366858
5861,215493322
5862,230959820
5863,39856844
5864,44837583
5865,231746258
5866,51391187
5867,236726996
5868,535254
5869,32778967
5870,34876120
5871,209988310
5872,214444762
5873,51391195
5874,230435548
5875,220474077
5876,227027678
5877,40119007
5878,35138271
5879,218376927
5880,202648291
5881,215755492
5882,207891173
5883,213396198
5884,212609769
5885,34351851
5886,44837613
5887,49818350
5888,202386157
5889,535280
5890,31730418
5891,208153331
5892,41429747
5893,39856883
5894,229649146
5895,232270587
5896,38808316
5897,244067067
5898,207366911
5899,240659199
5900,201599745
5901,50080514
5902,205794051
5903,31730436
5904,236727044
5905,225716998
5906,32779024
5907,232794898
5908,210250516
5909,38546196
5910,216017687
5911,214182682
5912,202910495
5913,218376993
5914,38021922
5915,236989217
5916,44313380
5917,210512679
5918,207104807
5919,50080554
5920,207629099
5921,208939820
5922,33827629
5923,34351917
5924,39856946
5925,201599797
5926,220474167
5927,44051256
5928,236202814
5929,202910527
5930,44837699
5931,42478407
5932,236989255
5933,207366985
5934,213134154
5935,49818444
5936,46148431
5937,33303376
5938,219949905
5939,213658450
5940,227289939
5941,217852756
5942,235416405
5943,206580566
5944,38546266
5945,223882075
5946,202124126
5947,51391334
5948,34614119
5949,209988458
5950,229649259
5951,33827690
5952,49294193
5953,211037042
5954,216017779
5955,214182772
5956,213658481
5957,32516983
5958,44051320
5959,41429880
5960,240135034
5961,36449147
5962,51391360
5963,44051329
5964,46148480
5965,38808451
5966,33827723
5967,212347789
5968,208677773
5969,243542928
5970,241445777
5971,41167764
5972,221522836
5973,243280790
5974,47459220
5975,209726363
5976,43264924
5977,204745630
5978,232795041
5979,38284198
5980,212872103
5981,49556391
5982,219163562
5983,235416492
5984,50867118
5985,31730607
5986,216279982
5987,203434930
5988,213658546
5989,31730616
5990,209464256
5991,204745665
5992,212872131
5993,35138504
5994,207629258
5995,34352074
5996,39857102
5997,35924943
5998,233843662
5999,32779218
6000,237251540
6001,212347861
6002,212085720
6003,42478557
6004,34352097
6005,236727268
6006,49294308
6007,233057254
6008,46410727
6009,32779240
6010,206842856
6011,35662827
6012,50867180
6013,40119276
6014,203172844
6015,243280876
6016,230173680
6017,35138544
6018,223882226
6019,228862964
6020,46672885
6021,227027960
6022,227552249
6023,243280892
6024,37235709
6025,243280897
6026,42478594
6027,38808582
6028,36973575
6029,36187149
6030,41954318
6031,233843727
6032,208415762
6033,535571
6034,200551444
6035,229125141
6036,38022165
6037,221522967
6038,221260826
6039,203172891
6040,202124318
6041,243543073
6042,44575777
6043,215493667
6044,46148644
6045,50342949
6046,50080806
6047,33565730
6048,209202219
6049,243280940
6050,44051503
6051,237251633
6052,218901553
6053,226503729
6054,36449331
6055,237775924
6056,33565749
6057,205270071
6058,228076601
6059,243543099
6060,243280958
6061,243280960
6062,200289350
6063,42478662
6064,220212295
6065,229125191
6066,232533066
6067,206056524
6068,41430092
6069,216280140
6070,202648655
6071,49818704
6072,214707277
6073,212872275
6074,234368084
6075,211823699
6076,215231574
6077,230173783
6078,221260891
6079,200551517
6080,32779360
6081,214445153
6082,49294434
6083,39070818
6084,226765920
6085,215755877
6086,44051557
6087,37497961
6088,31730794
6089,204745835
6090,219425901
6091,34614384
6092,36973682
6093,230698104
6094,210513018
6095,208678011
6096,215231613
6097,243281022
6098,230435966
6099,239873149
6100,216018049
6101,34352257
6102,43789445
6103,229649542
6104,207367303
6105,227814533
6106,34090123
6107,203697292
6108,204483724
6109,240135310
6110,38808718
6111,231222412
6112,205794449
6113,36711570
6114,39857298
6115,47721620
6116,207367317
6117,41430166
6118,232795279
6119,39070878
6120,208678047
6121,205270176
6122,203173028
6123,39595173
6124,228600996
6125,202648744
6126,214707369
6127,208940200
6128,208153768
6129,43789484
6130,273580
6131,40119468
6132,202386608
6133,208153785
6134,34090171
6135,32779453
6136,35400895
6137,234106047
6138,37498048
6139,229911743
6140,210250950
6141,205532359
6142,211561670
6143,237251785
6144,41430219
6145,34614477
6146,214183119
6147,38546639
6148,33303761
6149,43527378
6150,41692368
6151,204483799
6152,243281113
6153,215755994
6154,232271069
6155,36973790
6156,200813790
6157,203173085
6158,218639589
6159,42216678
6160,48770279
6161,33565931
6162,48770283
6163,227028205
6164,216542446
6165,35400939
6166,239611119
6167,240397554
6168,219426038
6169,36973816
6170,51391737
6171,41430272
6172,33041664
6173,213134596
6174,227028229
6175,211561732
6176,43265285
6177,34090248
6178,209202439
6179,203959558
6180,39333129
6181,34352394
6182,217328909
6183,228601102
6184,242756879
6185,33565970
6186,226241811
6187,37760277
6188,227028246
6189,213658903
6190,234630426
6191,32779547
6192,205008157
6193,214707485
6194,231222559
6195,49556771
6196,48770339
6197,219163941
6198,201600291
6199,237776168
6200,232533289
6201,38022448
6202,42741040
6203,243281203
6204,36187443
6205,535860
6206,34352439
6207,217066813
6208,39333182
6209,36449600
6210,234106181
6211,35925321
6212,33303882
6213,35925325
6214,36449614
6215,202648909
6216,200027470
6217,36973910
